#;Data/Hora;Ativo;C/V;Quantidade;Preço limite;Status;Tipo;Quantidade executada;Preço médio;Resultado (Abs.);Resultado %;Resultado (R$)
"13576423928";"30/11/2023 / 09:19:40";"WDOF24";"C";"1";"4.941,00";"executada";"entrada";"1";"4.941,00";"-";"-";"-"
"13576423927";"30/11/2023 / 09:01:47";"WDOF24";"C";"8";"4.934,50";"executada";"saída";"8";"4.934,50";"5,63";"0,11";"450,00"
"13576423926";"30/11/2023 / 09:00:45";"WDOF24";"V";"4";"4.944,50";"executada";"entrada";"4";"4.944,50";"-";"-";"-"
"13576423925";"30/11/2023 / 09:00:41";"WDOF24";"V";"2";"4.939,50";"executada";"entrada";"2";"4.939,50";"-";"-";"-"
"13576423924";"30/11/2023 / 09:00:34";"WDOF24";"V";"1";"4.929,50";"executada";"entrada";"1";"4.929,50";"-";"-";"-"
"13576423923";"30/11/2023 / 09:00:34";"WDOF24";"V";"1";"4.934,50";"executada";"entrada";"1";"4.934,50";"-";"-";"-"
"13576423922";"29/11/2023 / 13:37:32";"WDOZ23";"C";"1";"4.894,50";"executada";"saída";"1";"4.894,50";"-10,50";"-0,22";"-105,00"
"13576423921";"29/11/2023 / 12:22:48";"WDOZ23";"V";"4";"4.884,00";"executada";"reversão";"4";"4.884,00";"2,75";"0,06";"82,50"
"13576423920";"29/11/2023 / 12:22:48";"WDOZ23";"V";"1";"4.886,00";"executada";"saída";"1";"4.886,00";"4,75";"0,10";"47,50"
"13576423919";"29/11/2023 / 11:49:46";"WDOZ23";"C";"2";"4.877,50";"executada";"entrada";"2";"4.877,50";"-";"-";"-"
"13576423918";"29/11/2023 / 11:48:39";"WDOZ23";"C";"1";"4.882,50";"executada";"entrada";"1";"4.882,50";"-";"-";"-"
"13576423917";"29/11/2023 / 11:48:37";"WDOZ23";"C";"1";"4.887,50";"executada";"entrada";"1";"4.887,50";"-";"-";"-"
"13576423916";"29/11/2023 / 11:06:42";"WDOZ23";"C";"1";"4.894,50";"executada";"saída";"1";"4.894,50";"6,00";"0,12";"60,00"
"13576423915";"29/11/2023 / 11:06:42";"WDOZ23";"V";"1";"4.900,50";"executada";"entrada";"1";"4.900,50";"-";"-";"-"
"13576423914";"29/11/2023 / 10:31:00";"WDOZ23";"C";"1";"4.890,50";"executada";"saída";"1";"4.890,50";"6,00";"0,12";"60,00"
"13576423913";"29/11/2023 / 10:31:00";"WDOZ23";"V";"1";"4.896,50";"executada";"entrada";"1";"4.896,50";"-";"-";"-"
"13576423912";"29/11/2023 / 10:30:59";"WDOZ23";"C";"8";"4.891,00";"executada";"saída";"8";"4.891,00";"-9,88";"-0,20";"-790,00"
"13576423911";"29/11/2023 / 09:43:12";"WDOZ23";"V";"4";"4.885,50";"executada";"entrada";"4";"4.885,50";"-";"-";"-"
"13576423909";"29/11/2023 / 09:30:39";"WDOZ23";"V";"2";"4.880,50";"executada";"entrada";"2";"4.880,50";"-";"-";"-"
"13576423901";"29/11/2023 / 09:28:40";"WDOZ23";"V";"1";"4.870,50";"executada";"entrada";"1";"4.870,50";"-";"-";"-"
"13576423900";"29/11/2023 / 09:28:40";"WDOZ23";"V";"1";"4.875,50";"executada";"entrada";"1";"4.875,50";"-";"-";"-"
"13576423899";"29/11/2023 / 09:28:39";"WDOZ23";"V";"2";"4.870,50";"executada";"saída";"2";"4.870,50";"1,50";"0,03";"30,00"
"13576423898";"29/11/2023 / 09:01:28";"WDOZ23";"C";"1";"4.871,50";"executada";"entrada";"1";"4.871,50";"-";"-";"-"
"13576423897";"29/11/2023 / 09:01:28";"WDOZ23";"C";"1";"4.866,50";"executada";"entrada";"1";"4.866,50";"-";"-";"-"
"13576423896";"28/11/2023 / 14:05:54";"WDOZ23";"V";"8";"4.865,00";"executada";"saída";"8";"4.865,00";"-15,38";"-0,32";"-1.230,00"
"13576423895";"28/11/2023 / 11:59:05";"WDOZ23";"C";"4";"4.876,00";"executada";"entrada";"4";"4.876,00";"-";"-";"-"
"13576423894";"28/11/2023 / 11:51:01";"WDOZ23";"C";"2";"4.881,00";"executada";"entrada";"2";"4.881,00";"-";"-";"-"
"13576423893";"28/11/2023 / 11:45:32";"WDOZ23";"C";"1";"4.886,00";"executada";"entrada";"1";"4.886,00";"-";"-";"-"
"13576423892";"28/11/2023 / 11:45:25";"WDOZ23";"C";"1";"4.891,00";"executada";"entrada";"1";"4.891,00";"-";"-";"-"
"13576423891";"28/11/2023 / 11:00:16";"WDOZ23";"C";"4";"4.899,50";"executada";"saída";"4";"4.899,50";"3,20";"0,07";"128,00"
"13576423890";"28/11/2023 / 11:00:16";"WDOZ23";"C";"1";"4.900,50";"executada";"saída";"1";"4.900,50";"2,20";"0,04";"22,00"
"13576423889";"28/11/2023 / 11:00:16";"WDOZ23";"V";"1";"4.906,50";"executada";"entrada";"1";"4.906,50";"-";"-";"-"
"13576423888";"28/11/2023 / 10:46:08";"WDOZ23";"V";"2";"4.905,50";"executada";"entrada";"2";"4.905,50";"-";"-";"-"
"13576423887";"28/11/2023 / 10:45:36";"WDOZ23";"V";"1";"4.900,50";"executada";"entrada";"1";"4.900,50";"-";"-";"-"
"13576423886";"28/11/2023 / 10:45:34";"WDOZ23";"V";"1";"4.895,50";"executada";"entrada";"1";"4.895,50";"-";"-";"-"
"13576423885";"28/11/2023 / 10:31:31";"WDOZ23";"C";"1";"4.885,00";"executada";"saída";"1";"4.885,00";"6,00";"0,12";"60,00"
"13576423884";"28/11/2023 / 10:31:31";"WDOZ23";"V";"1";"4.891,00";"executada";"entrada";"1";"4.891,00";"-";"-";"-"
"13576423883";"28/11/2023 / 09:26:08";"WDOZ23";"V";"2";"4.895,00";"executada";"saída";"2";"4.895,00";"6,00";"0,12";"120,00"
"13576423882";"28/11/2023 / 09:16:30";"WDOZ23";"C";"1";"4.891,50";"executada";"entrada";"1";"4.891,50";"-";"-";"-"
"13576423881";"28/11/2023 / 09:16:30";"WDOZ23";"C";"1";"4.886,50";"executada";"entrada";"1";"4.886,50";"-";"-";"-"
"13576423880";"28/11/2023 / 09:00:59";"WDOZ23";"V";"1";"4.901,50";"executada";"saída";"1";"4.901,50";"6,00";"0,12";"60,00"
"13576423879";"28/11/2023 / 09:00:59";"WDOZ23";"C";"1";"4.895,50";"executada";"entrada";"1";"4.895,50";"-";"-";"-"
"13576423877";"27/11/2023 / 12:24:40";"WDOZ23";"C";"8";"4.912,00";"executada";"saída";"8";"4.912,00";"5,63";"0,11";"450,00"
"13576423876";"27/11/2023 / 12:14:26";"WDOZ23";"V";"4";"4.922,00";"executada";"entrada";"4";"4.922,00";"-";"-";"-"
"13576423875";"27/11/2023 / 12:04:32";"WDOZ23";"V";"2";"4.917,00";"executada";"entrada";"2";"4.917,00";"-";"-";"-"
"13576423874";"27/11/2023 / 12:04:25";"WDOZ23";"V";"1";"4.907,00";"executada";"entrada";"1";"4.907,00";"-";"-";"-"
"13576423873";"27/11/2023 / 12:04:25";"WDOZ23";"V";"1";"4.912,00";"executada";"entrada";"1";"4.912,00";"-";"-";"-"
"13576423872";"27/11/2023 / 11:24:18";"WDOZ23";"C";"2";"4.882,50";"executada";"saída";"2";"4.882,50";"-1,83";"-0,04";"-36,67"
"13576423871";"27/11/2023 / 11:24:18";"WDOZ23";"C";"1";"4.882,00";"executada";"saída";"1";"4.882,00";"-1,33";"-0,03";"-13,33"
"13576423870";"27/11/2023 / 11:24:18";"WDOZ23";"V";"1";"4.888,00";"executada";"entrada";"1";"4.888,00";"-";"-";"-"
"13576423869";"27/11/2023 / 11:02:26";"WDOZ23";"V";"8";"4.877,00";"executada";"reversão";"8";"4.877,00";"-5,38";"-0,11";"-322,50"
"13576423868";"27/11/2023 / 11:02:26";"WDOZ23";"V";"1";"4.877,00";"executada";"saída";"1";"4.877,00";"-5,38";"-0,11";"-53,75"
"13576423867";"27/11/2023 / 11:02:26";"WDOZ23";"V";"1";"4.882,00";"executada";"saída";"1";"4.882,00";"-0,38";"-0,01";"-3,75"
"13576423866";"27/11/2023 / 10:21:23";"WDOZ23";"C";"4";"4.878,00";"executada";"entrada";"4";"4.878,00";"-";"-";"-"
"13576423865";"27/11/2023 / 10:04:34";"WDOZ23";"C";"2";"4.883,00";"executada";"entrada";"2";"4.883,00";"-";"-";"-"
"13576423864";"27/11/2023 / 09:49:30";"WDOZ23";"C";"1";"4.888,00";"executada";"entrada";"1";"4.888,00";"-";"-";"-"
"13576423863";"27/11/2023 / 09:49:27";"WDOZ23";"C";"1";"4.893,00";"executada";"entrada";"1";"4.893,00";"-";"-";"-"
"13576423862";"27/11/2023 / 09:00:45";"WDOZ23";"V";"1";"4.904,00";"executada";"saída";"1";"4.904,00";"6,00";"0,12";"60,00"
"13576423861";"27/11/2023 / 09:00:44";"WDOZ23";"C";"1";"4.898,00";"executada";"entrada";"1";"4.898,00";"-";"-";"-"
"13576423860";"24/11/2023 / 12:16:00";"WDOZ23";"V";"2";"4.890,00";"executada";"saída";"2";"4.890,00";"-0,50";"-0,01";"-10,00"
"13576423859";"24/11/2023 / 11:44:15";"WDOZ23";"C";"1";"4.893,00";"executada";"entrada";"1";"4.893,00";"-";"-";"-"
"13576423858";"24/11/2023 / 11:44:15";"WDOZ23";"C";"1";"4.888,00";"executada";"entrada";"1";"4.888,00";"-";"-";"-"
"13576423857";"24/11/2023 / 10:15:24";"WDOZ23";"V";"8";"4.891,50";"executada";"saída";"8";"4.891,50";"1,56";"0,03";"125,00"
"13576423856";"24/11/2023 / 09:59:55";"WDOZ23";"C";"4";"4.885,00";"executada";"entrada";"4";"4.885,00";"-";"-";"-"
"13576423855";"24/11/2023 / 09:59:14";"WDOZ23";"C";"2";"4.890,00";"executada";"entrada";"2";"4.890,00";"-";"-";"-"
"13576423854";"24/11/2023 / 09:52:38";"WDOZ23";"C";"1";"4.899,50";"executada";"entrada";"1";"4.899,50";"-";"-";"-"
"13576423853";"24/11/2023 / 09:52:38";"WDOZ23";"C";"1";"4.900,00";"executada";"entrada";"1";"4.900,00";"-";"-";"-"
"13576423852";"24/11/2023 / 09:52:38";"WDOZ23";"C";"1";"4.895,00";"executada";"saída";"1";"4.895,00";"8,50";"0,17";"85,00"
"13576423851";"24/11/2023 / 09:30:07";"WDOZ23";"V";"1";"4.903,50";"executada";"entrada";"1";"4.903,50";"-";"-";"-"
"13576423850";"24/11/2023 / 09:20:16";"WDOZ23";"V";"2";"4.902,50";"executada";"saída";"2";"4.902,50";"1,00";"0,02";"20,00"
"13576423849";"24/11/2023 / 09:00:36";"WDOZ23";"C";"1";"4.904,00";"executada";"entrada";"1";"4.904,00";"-";"-";"-"
"13576423848";"24/11/2023 / 09:00:36";"WDOZ23";"C";"1";"4.899,00";"executada";"entrada";"1";"4.899,00";"-";"-";"-"
"13576423847";"23/11/2023 / 13:32:32";"WDOZ23";"C";"1";"4.893,50";"executada";"saída";"1";"4.893,50";"1,50";"0,03";"15,00"
"13576423846";"23/11/2023 / 12:29:45";"WDOZ23";"V";"1";"4.895,00";"executada";"entrada";"1";"4.895,00";"-";"-";"-"
"13576423845";"23/11/2023 / 12:29:45";"WDOZ23";"V";"1";"4.894,00";"executada";"saída";"1";"4.894,00";"1,00";"0,02";"10,00"
"13576423844";"23/11/2023 / 12:00:56";"WDOZ23";"C";"1";"4.893,00";"executada";"entrada";"1";"4.893,00";"-";"-";"-"
"13576423843";"23/11/2023 / 11:10:03";"WDOZ23";"C";"2";"4.899,00";"executada";"saída";"2";"4.899,00";"6,00";"0,12";"120,00"
"13576423842";"23/11/2023 / 11:09:09";"WDOZ23";"V";"1";"4.902,50";"executada";"entrada";"1";"4.902,50";"-";"-";"-"
"13576423841";"23/11/2023 / 11:09:09";"WDOZ23";"V";"1";"4.907,50";"executada";"entrada";"1";"4.907,50";"-";"-";"-"
"13576423840";"23/11/2023 / 09:16:00";"WDOZ23";"V";"2";"4.902,00";"executada";"saída";"2";"4.902,00";"6,00";"0,12";"120,00"
"13576423839";"23/11/2023 / 09:05:56";"WDOZ23";"C";"1";"4.893,50";"executada";"entrada";"1";"4.893,50";"-";"-";"-"
"13576423838";"23/11/2023 / 09:05:50";"WDOZ23";"C";"1";"4.898,50";"executada";"entrada";"1";"4.898,50";"-";"-";"-"
"13576423837";"23/11/2023 / 09:00:56";"WDOZ23";"C";"1";"4.904,00";"executada";"saída";"1";"4.904,00";"6,00";"0,12";"60,00"
"13576423835";"23/11/2023 / 09:00:56";"WDOZ23";"V";"1";"4.910,00";"executada";"entrada";"1";"4.910,00";"-";"-";"-"
"13576423834";"22/11/2023 / 12:24:56";"WDOZ23";"V";"2";"4.902,50";"executada";"saída";"2";"4.902,50";"6,00";"0,12";"120,00"
"13576423833";"22/11/2023 / 12:24:21";"WDOZ23";"C";"1";"4.899,00";"executada";"entrada";"1";"4.899,00";"-";"-";"-"
"13576423832";"22/11/2023 / 12:24:21";"WDOZ23";"C";"1";"4.894,00";"executada";"entrada";"1";"4.894,00";"-";"-";"-"
"13576423831";"22/11/2023 / 12:00:08";"WDOZ23";"C";"1";"4.892,00";"executada";"saída";"1";"4.892,00";"6,00";"0,12";"60,00"
"13576423830";"22/11/2023 / 12:00:06";"WDOZ23";"V";"1";"4.898,00";"executada";"entrada";"1";"4.898,00";"-";"-";"-"
"13576423829";"22/11/2023 / 12:00:05";"WDOZ23";"V";"2";"4.896,00";"executada";"saída";"2";"4.896,00";"3,00";"0,06";"60,00"
"13576423828";"22/11/2023 / 11:30:36";"WDOZ23";"C";"1";"4.895,50";"executada";"entrada";"1";"4.895,50";"-";"-";"-"
"13576423827";"22/11/2023 / 11:30:36";"WDOZ23";"C";"1";"4.890,50";"executada";"entrada";"1";"4.890,50";"-";"-";"-"
"13576423826";"22/11/2023 / 11:30:32";"WDOZ23";"C";"2";"4.895,00";"executada";"saída";"2";"4.895,00";"1,00";"0,02";"20,00"
"13576423825";"22/11/2023 / 11:04:49";"WDOZ23";"V";"1";"4.893,50";"executada";"entrada";"1";"4.893,50";"-";"-";"-"
"13576423824";"22/11/2023 / 11:04:49";"WDOZ23";"V";"1";"4.898,50";"executada";"entrada";"1";"4.898,50";"-";"-";"-"
"13576423823";"22/11/2023 / 10:30:11";"WDOZ23";"V";"1";"4.897,50";"executada";"saída";"1";"4.897,50";"6,00";"0,12";"60,00"
"13576423822";"22/11/2023 / 10:30:11";"WDOZ23";"C";"1";"4.891,50";"executada";"entrada";"1";"4.891,50";"-";"-";"-"
"13576423821";"22/11/2023 / 10:22:32";"WDOZ23";"V";"2";"4.898,50";"executada";"saída";"2";"4.898,50";"6,00";"0,12";"120,00"
"13576423818";"22/11/2023 / 10:19:20";"WDOZ23";"C";"1";"4.890,00";"executada";"entrada";"1";"4.890,00";"-";"-";"-"
"13576423816";"22/11/2023 / 10:19:14";"WDOZ23";"C";"1";"4.895,00";"executada";"entrada";"1";"4.895,00";"-";"-";"-"
"13576423814";"22/11/2023 / 10:19:13";"WDOZ23";"C";"2";"4.895,00";"executada";"saída";"2";"4.895,00";"1,50";"0,03";"30,00"
"13576423811";"22/11/2023 / 09:40:31";"WDOZ23";"V";"1";"4.894,00";"executada";"entrada";"1";"4.894,00";"-";"-";"-"
"13576423805";"22/11/2023 / 09:40:31";"WDOZ23";"V";"1";"4.899,00";"executada";"entrada";"1";"4.899,00";"-";"-";"-"
"13576423804";"22/11/2023 / 09:17:02";"WDOZ23";"V";"8";"4.891,50";"executada";"saída";"8";"4.891,50";"5,63";"0,12";"450,00"
"13576423803";"22/11/2023 / 09:11:56";"WDOZ23";"C";"4";"4.881,50";"executada";"entrada";"4";"4.881,50";"-";"-";"-"
"13576423802";"22/11/2023 / 09:08:18";"WDOZ23";"C";"2";"4.886,50";"executada";"entrada";"2";"4.886,50";"-";"-";"-"
"13576423801";"22/11/2023 / 09:01:15";"WDOZ23";"C";"1";"4.891,50";"executada";"entrada";"1";"4.891,50";"-";"-";"-"
"13576423800";"22/11/2023 / 09:01:14";"WDOZ23";"C";"1";"4.896,50";"executada";"entrada";"1";"4.896,50";"-";"-";"-"
"13576423799";"22/11/2023 / 09:00:54";"WDOZ23";"C";"1";"4.899,50";"executada";"saída";"1";"4.899,50";"4,50";"0,09";"45,00"
"13576423798";"22/11/2023 / 09:00:42";"WDOZ23";"V";"1";"4.904,00";"executada";"entrada";"1";"4.904,00";"-";"-";"-"
"13576423797";"21/11/2023 / 11:57:48";"WDOZ23";"V";"2";"4.882,00";"executada";"saída";"2";"4.882,00";"5,50";"0,11";"110,00"
"13576423796";"21/11/2023 / 11:57:48";"WDOZ23";"V";"1";"4.881,50";"executada";"saída";"1";"4.881,50";"5,00";"0,10";"50,00"
"13576423795";"21/11/2023 / 11:57:48";"WDOZ23";"C";"1";"4.875,50";"executada";"entrada";"1";"4.875,50";"-";"-";"-"
"13576423794";"21/11/2023 / 11:10:15";"WDOZ23";"C";"1";"4.879,50";"executada";"entrada";"1";"4.879,50";"-";"-";"-"
"13576423793";"21/11/2023 / 11:10:15";"WDOZ23";"C";"1";"4.874,50";"executada";"entrada";"1";"4.874,50";"-";"-";"-"
"13576423792";"21/11/2023 / 10:26:29";"WDOZ23";"V";"2";"4.885,50";"executada";"saída";"2";"4.885,50";"4,50";"0,09";"90,00"
"13576423791";"21/11/2023 / 10:23:59";"WDOZ23";"C";"4";"4.881,00";"executada";"reversão";"4";"4.881,00";"0,25";"0,01";"5,00"
"13576423790";"21/11/2023 / 10:23:59";"WDOZ23";"C";"1";"4.882,00";"executada";"saída";"1";"4.882,00";"-0,75";"-0,02";"-7,50"
"13576423789";"21/11/2023 / 10:23:59";"WDOZ23";"C";"1";"4.877,00";"executada";"saída";"1";"4.877,00";"4,25";"0,09";"42,50"
"13576423788";"21/11/2023 / 10:09:01";"WDOZ23";"V";"2";"4.885,00";"executada";"entrada";"2";"4.885,00";"-";"-";"-"
"13576423787";"21/11/2023 / 09:52:46";"WDOZ23";"V";"1";"4.875,00";"executada";"entrada";"1";"4.875,00";"-";"-";"-"
"13576423786";"21/11/2023 / 09:52:46";"WDOZ23";"V";"1";"4.880,00";"executada";"entrada";"1";"4.880,00";"-";"-";"-"
"13576423785";"21/11/2023 / 09:05:59";"WDOZ23";"V";"2";"4.856,00";"executada";"saída";"2";"4.856,00";"6,00";"0,12";"120,00"
"13576423784";"21/11/2023 / 09:02:21";"WDOZ23";"C";"1";"4.852,50";"executada";"entrada";"1";"4.852,50";"-";"-";"-"
"13576423783";"21/11/2023 / 09:02:21";"WDOZ23";"C";"1";"4.847,50";"executada";"entrada";"1";"4.847,50";"-";"-";"-"
"13576423782";"21/11/2023 / 09:00:49";"WDOZ23";"V";"1";"4.857,50";"executada";"saída";"1";"4.857,50";"6,00";"0,12";"60,00"
"13576423781";"21/11/2023 / 09:00:49";"WDOZ23";"C";"1";"4.851,50";"executada";"entrada";"1";"4.851,50";"-";"-";"-"
"13576423780";"20/11/2023 / 14:40:36";"WDOZ23";"V";"8";"4.872,00";"executada";"saída";"8";"4.872,00";"-17,88";"-0,37";"-1.430,00"
"13576423779";"20/11/2023 / 10:06:42";"WDOZ23";"C";"4";"4.885,50";"executada";"entrada";"4";"4.885,50";"-";"-";"-"
"13576423778";"20/11/2023 / 10:00:17";"WDOZ23";"C";"2";"4.890,50";"executada";"entrada";"2";"4.890,50";"-";"-";"-"
"13576423777";"20/11/2023 / 09:54:47";"WDOZ23";"C";"1";"4.895,50";"executada";"entrada";"1";"4.895,50";"-";"-";"-"
"13576423776";"20/11/2023 / 09:54:45";"WDOZ23";"C";"1";"4.900,50";"executada";"entrada";"1";"4.900,50";"-";"-";"-"
"13576423775";"20/11/2023 / 09:13:16";"WDOZ23";"C";"1";"4.902,50";"executada";"saída";"1";"4.902,50";"6,00";"0,12";"60,00"
"13576423774";"20/11/2023 / 09:13:15";"WDOZ23";"V";"1";"4.908,50";"executada";"entrada";"1";"4.908,50";"-";"-";"-"
"13576423773";"20/11/2023 / 09:00:55";"WDOZ23";"V";"1";"4.907,00";"executada";"saída";"1";"4.907,00";"6,00";"0,12";"60,00"
"13576423772";"20/11/2023 / 09:00:54";"WDOZ23";"C";"1";"4.901,00";"executada";"entrada";"1";"4.901,00";"-";"-";"-"
"13576423771";"17/11/2023 / 12:55:41";"WDOZ23";"C";"8";"4.899,00";"executada";"saída";"8";"4.899,00";"-7,38";"-0,15";"-590,00"
"13576423770";"17/11/2023 / 10:19:14";"WDOZ23";"V";"4";"4.896,00";"executada";"entrada";"4";"4.896,00";"-";"-";"-"
"13576423769";"17/11/2023 / 10:13:13";"WDOZ23";"V";"2";"4.891,00";"executada";"entrada";"2";"4.891,00";"-";"-";"-"
"13576423768";"17/11/2023 / 10:13:00";"WDOZ23";"V";"1";"4.886,00";"executada";"entrada";"1";"4.886,00";"-";"-";"-"
"13576423767";"17/11/2023 / 10:12:57";"WDOZ23";"V";"1";"4.881,00";"executada";"entrada";"1";"4.881,00";"-";"-";"-"
"13576423766";"17/11/2023 / 09:48:25";"WDOZ23";"V";"2";"4.873,00";"executada";"saída";"2";"4.873,00";"3,50";"0,07";"70,00"
"13576423765";"17/11/2023 / 09:31:56";"WDOZ23";"C";"1";"4.872,00";"executada";"entrada";"1";"4.872,00";"-";"-";"-"
"13576423764";"17/11/2023 / 09:31:56";"WDOZ23";"C";"1";"4.867,00";"executada";"entrada";"1";"4.867,00";"-";"-";"-"
"13576423763";"17/11/2023 / 09:31:55";"WDOZ23";"C";"2";"4.874,50";"executada";"saída";"2";"4.874,50";"2,00";"0,04";"40,00"
"13576423762";"17/11/2023 / 09:17:09";"WDOZ23";"V";"1";"4.879,00";"executada";"entrada";"1";"4.879,00";"-";"-";"-"
"13576423761";"17/11/2023 / 09:17:07";"WDOZ23";"V";"1";"4.874,00";"executada";"entrada";"1";"4.874,00";"-";"-";"-"
"13576423760";"17/11/2023 / 09:00:38";"WDOZ23";"V";"2";"4.868,00";"executada";"saída";"2";"4.868,00";"6,00";"0,12";"120,00"
"13576423759";"17/11/2023 / 09:00:32";"WDOZ23";"C";"1";"4.864,50";"executada";"entrada";"1";"4.864,50";"-";"-";"-"
"13576423758";"17/11/2023 / 09:00:32";"WDOZ23";"C";"1";"4.859,50";"executada";"entrada";"1";"4.859,50";"-";"-";"-"
"13576423757";"16/11/2023 / 11:47:08";"WDOZ23";"V";"2";"4.862,50";"executada";"saída";"2";"4.862,50";"6,00";"0,12";"120,00"
"13576423756";"16/11/2023 / 11:46:58";"WDOZ23";"C";"1";"4.859,00";"executada";"entrada";"1";"4.859,00";"-";"-";"-"
"13576423755";"16/11/2023 / 11:46:58";"WDOZ23";"C";"1";"4.854,00";"executada";"entrada";"1";"4.854,00";"-";"-";"-"
"13576423754";"16/11/2023 / 10:52:21";"WDOZ23";"V";"4";"4.854,50";"executada";"saída";"4";"4.854,50";"5,75";"0,12";"230,00"
"13576423753";"16/11/2023 / 10:39:57";"WDOZ23";"C";"2";"4.845,00";"executada";"entrada";"2";"4.845,00";"-";"-";"-"
"13576423752";"16/11/2023 / 10:30:11";"WDOZ23";"C";"1";"4.855,00";"executada";"entrada";"1";"4.855,00";"-";"-";"-"
"13576423751";"16/11/2023 / 10:30:11";"WDOZ23";"C";"1";"4.850,00";"executada";"entrada";"1";"4.850,00";"-";"-";"-"
"13576423750";"16/11/2023 / 09:40:28";"WDOZ23";"C";"1";"4.867,50";"executada";"saída";"1";"4.867,50";"6,00";"0,12";"60,00"
"13576423749";"16/11/2023 / 09:40:27";"WDOZ23";"V";"1";"4.873,50";"executada";"entrada";"1";"4.873,50";"-";"-";"-"
"13576423748";"16/11/2023 / 09:25:16";"WDOZ23";"C";"1";"4.861,00";"executada";"saída";"1";"4.861,00";"6,00";"0,12";"60,00"
"13576423747";"16/11/2023 / 09:25:16";"WDOZ23";"V";"1";"4.867,00";"executada";"entrada";"1";"4.867,00";"-";"-";"-"
"13576423746";"16/11/2023 / 09:02:18";"WDOZ23";"V";"8";"4.868,00";"executada";"saída";"8";"4.868,00";"5,63";"0,12";"450,00"
"13576423744";"16/11/2023 / 09:01:19";"WDOZ23";"C";"4";"4.858,00";"executada";"entrada";"4";"4.858,00";"-";"-";"-"
"13576423743";"16/11/2023 / 09:01:01";"WDOZ23";"C";"2";"4.863,00";"executada";"entrada";"2";"4.863,00";"-";"-";"-"
"13576423742";"16/11/2023 / 09:00:52";"WDOZ23";"C";"1";"4.868,00";"executada";"entrada";"1";"4.868,00";"-";"-";"-"
"13576423741";"16/11/2023 / 09:00:51";"WDOZ23";"C";"1";"4.873,00";"executada";"entrada";"1";"4.873,00";"-";"-";"-"
"13576423740";"14/11/2023 / 11:36:00";"WDOZ23";"C";"1";"4.857,00";"executada";"saída";"1";"4.857,00";"6,00";"0,12";"60,00"
"13576423739";"14/11/2023 / 11:36:00";"WDOZ23";"V";"1";"4.863,00";"executada";"entrada";"1";"4.863,00";"-";"-";"-"
"13576423738";"14/11/2023 / 10:51:34";"WDOZ23";"C";"1";"4.867,00";"executada";"saída";"1";"4.867,00";"6,00";"0,12";"60,00"
"13576423737";"14/11/2023 / 10:51:27";"WDOZ23";"V";"1";"4.873,00";"executada";"entrada";"1";"4.873,00";"-";"-";"-"
"13576423736";"14/11/2023 / 10:50:47";"WDOZ23";"V";"8";"4.867,50";"executada";"saída";"8";"4.867,50";"-11,38";"-0,23";"-910,00"
"13576423735";"14/11/2023 / 10:30:03";"WDOZ23";"C";"4";"4.874,50";"executada";"entrada";"4";"4.874,50";"-";"-";"-"
"13576423733";"14/11/2023 / 10:30:01";"WDOZ23";"C";"1";"4.889,50";"executada";"entrada";"1";"4.889,50";"-";"-";"-"
"13576423732";"14/11/2023 / 10:30:01";"WDOZ23";"C";"1";"4.884,50";"executada";"entrada";"1";"4.884,50";"-";"-";"-"
"13576423731";"14/11/2023 / 10:30:01";"WDOZ23";"C";"2";"4.879,50";"executada";"entrada";"2";"4.879,50";"-";"-";"-"
"13576423730";"14/11/2023 / 10:29:28";"WDOZ23";"V";"1";"4.901,50";"executada";"saída";"1";"4.901,50";"6,00";"0,12";"60,00"
"13576423729";"14/11/2023 / 10:29:28";"WDOZ23";"C";"1";"4.895,50";"executada";"entrada";"1";"4.895,50";"-";"-";"-"
"13576423728";"14/11/2023 / 10:29:24";"WDOZ23";"V";"8";"4.902,00";"executada";"saída";"8";"4.902,00";"2,13";"0,04";"170,00"
"13576423727";"14/11/2023 / 10:00:11";"WDOZ23";"C";"4";"4.895,50";"executada";"entrada";"4";"4.895,50";"-";"-";"-"
"13576423726";"14/11/2023 / 09:48:17";"WDOZ23";"C";"2";"4.900,50";"executada";"entrada";"2";"4.900,50";"-";"-";"-"
"13576423724";"14/11/2023 / 09:00:46";"WDOZ23";"C";"1";"4.910,50";"executada";"entrada";"1";"4.910,50";"-";"-";"-"
"13576423721";"14/11/2023 / 09:00:46";"WDOZ23";"C";"1";"4.905,50";"executada";"entrada";"1";"4.905,50";"-";"-";"-"
"13576423705";"13/11/2023 / 13:52:27";"WDOZ23";"V";"2";"4.921,00";"executada";"saída";"2";"4.921,00";"-14,00";"-0,28";"-280,00"
"13576423693";"13/11/2023 / 12:02:52";"WDOZ23";"C";"1";"4.937,50";"executada";"entrada";"1";"4.937,50";"-";"-";"-"
"13576423688";"13/11/2023 / 12:02:52";"WDOZ23";"C";"1";"4.932,50";"executada";"entrada";"1";"4.932,50";"-";"-";"-"
"13576423684";"13/11/2023 / 10:27:22";"WDOZ23";"C";"8";"4.937,00";"executada";"saída";"8";"4.937,00";"5,63";"0,11";"450,00"
"13576423671";"13/11/2023 / 10:14:59";"WDOZ23";"V";"4";"4.947,00";"executada";"entrada";"4";"4.947,00";"-";"-";"-"
"13576423662";"13/11/2023 / 09:55:50";"WDOZ23";"V";"2";"4.942,00";"executada";"entrada";"2";"4.942,00";"-";"-";"-"
